id,company,brand,product,age_segment,event_type,event_date,campaign_name,summary,target,message,talent,channel,marketing_intent,importance,confidence,fact_json,inference_json,source_documents_json,campaign_key
41,明治,ステップ,明治ステップ,1-3,PRODUCT_LAUNCH,2026-03-02,,"ビフィズス菌と亜鉛を新配合「明治ステップ」「明治ステップ らくらくキューブ」 3月9日発売／全国 - 共同通信PRワイヤー: ビフィズス菌と亜鉛を新配合「明治ステップ」「明治ステップ らくらくキューブ」 3月9日発売／全国 - 共同通信PRワイヤー <a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE9tdXpmNnNZb19odmhYMmR4T1l0SWNUYmhmUENKclJ4RmN1LXNmM3Y0dGU3...",乳幼児の保護者,明治ステップ らくらくキューブ,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,4,0.72,"{""title"": ""ビフィズス菌と亜鉛を新配合「明治ステップ」「明治ステップ らくらくキューブ」 3月9日発売／全国 - 共同通信PRワイヤー"", ""url"": ""https://news.google.com/rss/articles/CBMiW0FVX3lxTE9tdXpmNnNZb19odmhYMmR4T1l0SWNUYmhmUENKclJ4RmN1LXNmM3Y0dGU3T205WGVkWTBQSElwWlltNVhLTWxCa3JIRnZXR0hma0laelRaWnIzZnM?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-03-02"", ""matched_text"": ""ビフィズス菌と亜鉛を新配合「明治ステップ」「明治ステップ らくらくキューブ」 3月9日発売／全国 - 共同通信PRワイヤー <a href=\""https://news.google.com/rss/articles/CBMiW0FVX3lxTE9tdXpmNnNZb19odmhYMmR4T1l0SWNUYmhmUENKclJ4RmN1LXNmM3Y0dGU3T205WGVkWTBQSElwWlltNVhLTWxCa3JIRnZXR0hma0laelRaWnIzZnM?oc=5\"" target=\""_blank\"">ビフィズス菌と亜鉛を新配合「明治ステップ」「明治ステップ らくらくキューブ」 3月9日発売／全国</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">共同通信PRワイヤー</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PRODUCT_LAUNCH"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[56],3887faadb143ef8b
42,明治,ステップ,明治ステップ,1-3,PR_ACTIVITY,2026-03-02,,"幼児期に不足しがちな栄養をサポートする 「明治ステップ」と「明治ミラフル」が「ドラえもん」とタイアップ 小田急線の車両をジャック！ - PR TIMES: 幼児期に不足しがちな栄養をサポートする 「明治ステップ」と「明治ミラフル」が「ドラえもん」とタイアップ 小田急線の車両をジャック！ - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE45anlGNGxlWnZtV2t5dW11MEl5S1lEbDJTTVIyU0w5d...",乳幼児の保護者,,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,2,0.72,"{""title"": ""幼児期に不足しがちな栄養をサポートする 「明治ステップ」と「明治ミラフル」が「ドラえもん」とタイアップ 小田急線の車両をジャック！ - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTE45anlGNGxlWnZtV2t5dW11MEl5S1lEbDJTTVIyU0w5dXRqQkNVMnhCOUNMRWhGd3lrbjlDN0VoR3kxRk8tX2QwQjR5X3hEWEZNam1kWlFpc0poS3Y3RWYydFBkRDhjdFd6bGc?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-03-02"", ""matched_text"": ""幼児期に不足しがちな栄養をサポートする 「明治ステップ」と「明治ミラフル」が「ドラえもん」とタイアップ 小田急線の車両をジャック！ - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTE45anlGNGxlWnZtV2t5dW11MEl5S1lEbDJTTVIyU0w5dXRqQkNVMnhCOUNMRWhGd3lrbjlDN0VoR3kxRk8tX2QwQjR5X3hEWEZNam1kWlFpc0poS3Y3RWYydFBkRDhjdFd6bGc?oc=5\"" target=\""_blank\"">幼児期に不足しがちな栄養をサポートする 「明治ステップ」と「明治ミラフル」が「ドラえもん」とタイアップ 小田急線の車両をジャック！</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PR_ACTIVITY"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[57],f22b8791ad4190f3
43,明治,ステップ,明治ステップ,1-3,PRODUCT_LAUNCH,2026-03-02,,"ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」 「明治ステップ らくらくキューブ」3月9日 発売／全国 - PR TIMES: ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」 「明治ステップ らくらくキューブ」3月9日 発売／全国 - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE1YYkpzcVFPQ3FQeHQ3T0JwaFhhckt...",1-3歳児の保護者,明治ステップ らくらくキューブ,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,4,0.72,"{""title"": ""ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」 「明治ステップ らくらくキューブ」3月9日 発売／全国 - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTE1YYkpzcVFPQ3FQeHQ3T0JwaFhhcktXNXdEemV5QXRKWWJnSW9ROTBvNWFZWFVZc0pRb09zTUVreVd4MElNMk1lNlJEazl6YVAtM0tGNXUxRllpQU4weWFuZzZFQ19kaHNfT3c?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-03-02"", ""matched_text"": ""ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」 「明治ステップ らくらくキューブ」3月9日 発売／全国 - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTE1YYkpzcVFPQ3FQeHQ3T0JwaFhhcktXNXdEemV5QXRKWWJnSW9ROTBvNWFZWFVZc0pRb09zTUVreVd4MElNMk1lNlJEazl6YVAtM0tGNXUxRllpQU4weWFuZzZFQ19kaHNfT3c?oc=5\"" target=\""_blank\"">ビフィズス菌と亜鉛を新配合！お子さまに対する栄養面での不安に応えるフォローアップミルク「明治ステップ」 「明治ステップ らくらくキューブ」3月9日 発売／全国</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PRODUCT_LAUNCH"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[61],e263cea8f4e48ac0
44,明治,ステップ,明治ステップ,1-3,OTHER,2026-03-05,,"明治、幼児用ミルクにビフィズス菌と亜鉛を追加 9日に切り替え - 日本経済新聞: 明治、幼児用ミルクにビフィズス菌と亜鉛を追加 9日に切り替え - 日本経済新聞 <a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE8zSUttTG03bWd6VC1sMlBKQTdUVlFDUmJ2RVcyNk9hMExHVHhubFIyejU4NFFLREV1SkJ3UFFyVnB2Sm...",乳幼児の保護者,,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,1,0.45,"{""title"": ""明治、幼児用ミルクにビフィズス菌と亜鉛を追加 9日に切り替え - 日本経済新聞"", ""url"": ""https://news.google.com/rss/articles/CBMibEFVX3lxTE8zSUttTG03bWd6VC1sMlBKQTdUVlFDUmJ2RVcyNk9hMExHVHhubFIyejU4NFFLREV1SkJ3UFFyVnB2SmtDeFdlbWZHLXNyWGpyYjVfRFJzWk5rTEI5RGFCX2w1ZFpiVWpxb3MxUA?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-03-05"", ""matched_text"": ""明治、幼児用ミルクにビフィズス菌と亜鉛を追加 9日に切り替え - 日本経済新聞 <a href=\""https://news.google.com/rss/articles/CBMibEFVX3lxTE8zSUttTG03bWd6VC1sMlBKQTdUVlFDUmJ2RVcyNk9hMExHVHhubFIyejU4NFFLREV1SkJ3UFFyVnB2SmtDeFdlbWZHLXNyWGpyYjVfRFJzWk5rTEI5RGFCX2w1ZFpiVWpxb3MxUA?oc=5\"" target=\""_blank\"">明治、幼児用ミルクにビフィズス菌と亜鉛を追加 9日に切り替え</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">日本経済新聞</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""No strong keyword match"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[58],42f0f3648d3d7f16
45,森永乳業,はぐくみ,森永はぐくみ,0-1,PR_ACTIVITY,2026-03-05,,"環境省「製品・サービスのカーボンフットプリントに係るモデル事業」において、プラスチック製の容器包装を対象としたCFP算定ルールを策定 - PR TIMES: 環境省「製品・サービスのカーボンフットプリントに係るモデル事業」において、プラスチック製の容器包装を対象としたCFP算定ルールを策定 - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTFAzVElWTnNrcnNFWUlINW1TazdUT1lnMkZHWmJ2Qmxm...",乳幼児の保護者,製品・サービスのカーボンフットプリントに係るモデル事業,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,2,0.72,"{""title"": ""環境省「製品・サービスのカーボンフットプリントに係るモデル事業」において、プラスチック製の容器包装を対象としたCFP算定ルールを策定 - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTFAzVElWTnNrcnNFWUlINW1TazdUT1lnMkZHWmJ2QmxmbC1STlJodnhCazhpTnN5Q0YtOTQ4QmtTRURud3RBM05rUDJQSGZ0akxISjAyYVNaWUViTHFJM2JobmJOaUlTMWRRVkE?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-03-05"", ""matched_text"": ""環境省「製品・サービスのカーボンフットプリントに係るモデル事業」において、プラスチック製の容器包装を対象としたCFP算定ルールを策定 - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTFAzVElWTnNrcnNFWUlINW1TazdUT1lnMkZHWmJ2QmxmbC1STlJodnhCazhpTnN5Q0YtOTQ4QmtTRURud3RBM05rUDJQSGZ0akxISjAyYVNaWUViTHFJM2JobmJOaUlTMWRRVkE?oc=5\"" target=\""_blank\"">環境省「製品・サービスのカーボンフットプリントに係るモデル事業」において、プラスチック製の容器包装を対象としたCFP算定ルールを策定</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PR_ACTIVITY"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[65],4069eed1a8a68a2f
46,明治,ほほえみ,明治ほほえみ,0-1,PRODUCT_LAUNCH,2026-03-25,,"ピジョンの「母乳実感」がつけられる！哺乳瓶なしでミルクをあげられ、社会全体での育児をサポート！「明治ほほえみ らくらくミルク アタッチメント」 4月23日 発売／全国 - meiji.co.jp: ピジョンの「母乳実感」がつけられる！哺乳瓶なしでミルクをあげられ、社会全体での育児をサポート！「明治ほほえみ らくらくミルク アタッチメント」 4月23日 発売／全国 - meiji.co.jp <a href=""https://news.google.com/rss/articles/CBMid0FVX3lxTE5rMFZGUEVPTTZVRWJHSmtw...",0-1歳児の保護者,明治ほほえみ らくらくミルク アタッチメント,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,4,0.72,"{""title"": ""ピジョンの「母乳実感」がつけられる！哺乳瓶なしでミルクをあげられ、社会全体での育児をサポート！「明治ほほえみ らくらくミルク アタッチメント」 4月23日 発売／全国 - meiji.co.jp"", ""url"": ""https://news.google.com/rss/articles/CBMid0FVX3lxTE5rMFZGUEVPTTZVRWJHSmtwUFBYb2RpeXktSGFNRnIzTDlXdVlRRkhhRlVrSlRyMkZrZUxwV1FMRm9fSHAwdUVYaW05djYzLWV4dmVvaDJBbTFfS1p4d0tjRDZvUG9VV3Z1V0djaXVKRXg2NVZHVFhV?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-03-25"", ""matched_text"": ""ピジョンの「母乳実感」がつけられる！哺乳瓶なしでミルクをあげられ、社会全体での育児をサポート！「明治ほほえみ らくらくミルク アタッチメント」 4月23日 発売／全国 - meiji.co.jp <a href=\""https://news.google.com/rss/articles/CBMid0FVX3lxTE5rMFZGUEVPTTZVRWJHSmtwUFBYb2RpeXktSGFNRnIzTDlXdVlRRkhhRlVrSlRyMkZrZUxwV1FMRm9fSHAwdUVYaW05djYzLWV4dmVvaDJBbTFfS1p4d0tjRDZvUG9VV3Z1V0djaXVKRXg2NVZHVFhV?oc=5\"" target=\""_blank\"">ピジョンの「母乳実感」がつけられる！哺乳瓶なしでミルクをあげられ、社会全体での育児をサポート！「明治ほほえみ らくらくミルク アタッチメント」 4月23日 発売／全国</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">meiji.co.jp</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PRODUCT_LAUNCH"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[13],7092204d3ec367d6
47,明治,ほほえみ,明治ほほえみ,0-1,PR_ACTIVITY,2026-03-25,,"強化ベビーフードの日本市場（2026年～2034年）、市場規模（粉末ベビーフード、瓶詰めベビーフード、即席ベビーフード）・分析レポートを発表 - Newscast.jp: 強化ベビーフードの日本市場（2026年～2034年）、市場規模（粉末ベビーフード、瓶詰めベビーフード、即席ベビーフード）・分析レポートを発表 - Newscast.jp <a href=""https://news.google.com/rss/articles/CBMiR0FVX3lxTE9UMDFBOWJDZkVVaTlhYTVwdG9JSGJnWm9re...",乳幼児の保護者,,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,2,0.72,"{""title"": ""強化ベビーフードの日本市場（2026年～2034年）、市場規模（粉末ベビーフード、瓶詰めベビーフード、即席ベビーフード）・分析レポートを発表 - Newscast.jp"", ""url"": ""https://news.google.com/rss/articles/CBMiR0FVX3lxTE9UMDFBOWJDZkVVaTlhYTVwdG9JSGJnWm9reGROSm9Tc2djZHVhQjhwdTNZTUZvR2Rla1lrNGdhQVYzUzVad0dz?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-03-25"", ""matched_text"": ""強化ベビーフードの日本市場（2026年～2034年）、市場規模（粉末ベビーフード、瓶詰めベビーフード、即席ベビーフード）・分析レポートを発表 - Newscast.jp <a href=\""https://news.google.com/rss/articles/CBMiR0FVX3lxTE9UMDFBOWJDZkVVaTlhYTVwdG9JSGJnWm9reGROSm9Tc2djZHVhQjhwdTNZTUZvR2Rla1lrNGdhQVYzUzVad0dz?oc=5\"" target=\""_blank\"">強化ベビーフードの日本市場（2026年～2034年）、市場規模（粉末ベビーフード、瓶詰めベビーフード、即席ベビーフード）・分析レポートを発表</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">Newscast.jp</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PR_ACTIVITY"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[15],e2c1a6cf5fb5c0a2
48,明治,ほほえみ,明治ほほえみ,0-1,PRODUCT_LAUNCH,2026-03-25,,"ピジョンの「母乳実感」がつけられる！「明治ほほえみ らくらくミルク アタッチメント」 4月23日発売/全国 - kyodo.co.jp: ピジョンの「母乳実感」がつけられる！「明治ほほえみ らくらくミルク アタッチメント」 4月23日発売/全国 - kyodo.co.jp <a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE5mbWRBTVhncFRDblpHRUg5LW1FSHRJdUY2aFJlWW5ETTJ0di1YWG...",0-1歳児の保護者,明治ほほえみ らくらくミルク アタッチメント,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,4,0.72,"{""title"": ""ピジョンの「母乳実感」がつけられる！「明治ほほえみ らくらくミルク アタッチメント」 4月23日発売/全国 - kyodo.co.jp"", ""url"": ""https://news.google.com/rss/articles/CBMiWkFVX3lxTE5mbWRBTVhncFRDblpHRUg5LW1FSHRJdUY2aFJlWW5ETTJ0di1YWGZfQXdUYng1V0U3M05VUi16MGxNYldSX1BDUzNKRXE0RGdqMmlFLWczQWJ0QQ?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-03-25"", ""matched_text"": ""ピジョンの「母乳実感」がつけられる！「明治ほほえみ らくらくミルク アタッチメント」 4月23日発売/全国 - kyodo.co.jp <a href=\""https://news.google.com/rss/articles/CBMiWkFVX3lxTE5mbWRBTVhncFRDblpHRUg5LW1FSHRJdUY2aFJlWW5ETTJ0di1YWGZfQXdUYng1V0U3M05VUi16MGxNYldSX1BDUzNKRXE0RGdqMmlFLWczQWJ0QQ?oc=5\"" target=\""_blank\"">ピジョンの「母乳実感」がつけられる！「明治ほほえみ らくらくミルク アタッチメント」 4月23日発売/全国</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">kyodo.co.jp</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PRODUCT_LAUNCH"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[22],7c23056c5e2c17fd
49,明治,ほほえみ,明治ほほえみ,0-1,PR_ACTIVITY,2026-05-11,,"“あなたの舌タイプ”で、ヨーグルトの食べ方が変わる！？ 「ひと皿で満足できるヨーグルト」を提案する、体験型POP UPが渋谷に登場！ - PR TIMES: “あなたの舌タイプ”で、ヨーグルトの食べ方が変わる！？ 「ひと皿で満足できるヨーグルト」を提案する、体験型POP UPが渋谷に登場！ - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE0zdFhsRDFnWTJrMUctR3BvU2xTako5ZTNrb0w2Rzkz...",乳幼児の保護者,ひと皿で満足できるヨーグルト,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,2,0.72,"{""title"": ""“あなたの舌タイプ”で、ヨーグルトの食べ方が変わる！？ 「ひと皿で満足できるヨーグルト」を提案する、体験型POP UPが渋谷に登場！ - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTE0zdFhsRDFnWTJrMUctR3BvU2xTako5ZTNrb0w2RzkzUWIzeHFiNmpzYWNwaWxkeGVBSWJ0NkFaRWJtWjRHaVlzN0NXRXhFZ1FHTjlRT0YxZ3NfUUREV1lJbU1SR3lsSlpoV2c?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-05-11"", ""matched_text"": ""“あなたの舌タイプ”で、ヨーグルトの食べ方が変わる！？ 「ひと皿で満足できるヨーグルト」を提案する、体験型POP UPが渋谷に登場！ - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTE0zdFhsRDFnWTJrMUctR3BvU2xTako5ZTNrb0w2RzkzUWIzeHFiNmpzYWNwaWxkeGVBSWJ0NkFaRWJtWjRHaVlzN0NXRXhFZ1FHTjlRT0YxZ3NfUUREV1lJbU1SR3lsSlpoV2c?oc=5\"" target=\""_blank\"">“あなたの舌タイプ”で、ヨーグルトの食べ方が変わる！？ 「ひと皿で満足できるヨーグルト」を提案する、体験型POP UPが渋谷に登場！</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PR_ACTIVITY"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[55],5a0f271fa1765f4b
50,森永乳業,はぐくみ,森永はぐくみ,0-1,PR_ACTIVITY,2026-05-11,,"ZACROS、海外子会社（インド）の設立および営業開始に関するお知らせ - PR TIMES: ZACROS、海外子会社（インド）の設立および営業開始に関するお知らせ - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE1CZTNhaU5FaTVuZkZSeURNNHVZODB0YUVJVmdsWV9RQXdEUnM1dzVnSkhzMGNGbk51ejE5ZDE...",乳幼児の保護者,,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,2,0.72,"{""title"": ""ZACROS、海外子会社（インド）の設立および営業開始に関するお知らせ - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTE1CZTNhaU5FaTVuZkZSeURNNHVZODB0YUVJVmdsWV9RQXdEUnM1dzVnSkhzMGNGbk51ejE5ZDE1Z0dWNDQtV1J5Z1R5ZVJGc044TmdqUGZCR2NQb29xS1lpNHZvTkhzVHU4b3c?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-05-11"", ""matched_text"": ""ZACROS、海外子会社（インド）の設立および営業開始に関するお知らせ - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTE1CZTNhaU5FaTVuZkZSeURNNHVZODB0YUVJVmdsWV9RQXdEUnM1dzVnSkhzMGNGbk51ejE5ZDE1Z0dWNDQtV1J5Z1R5ZVJGc044TmdqUGZCR2NQb29xS1lpNHZvTkhzVHU4b3c?oc=5\"" target=\""_blank\"">ZACROS、海外子会社（インド）の設立および営業開始に関するお知らせ</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for PR_ACTIVITY"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[62],cec031daca914c4d
51,明治,ほほえみ,明治ほほえみ,0-1,ADVERTISING,2026-05-15,,"明治ブルガリアヨーグルト「ヨーグルトの日」PRイベントを開催 - PR TIMES: 明治ブルガリアヨーグルト「ヨーグルトの日」PRイベントを開催 - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTFBaczViTUFoSThWY2dRU1RCZDQwblhTQ1hweVcwcm9ENzc3Y2RFSXRUQjBSeEJOWlhrOVg5RlBIV0RG...",乳幼児の保護者,,,ニュース/PR,認知拡大とブランド想起の獲得,3,0.72,"{""title"": ""明治ブルガリアヨーグルト「ヨーグルトの日」PRイベントを開催 - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTFBaczViTUFoSThWY2dRU1RCZDQwblhTQ1hweVcwcm9ENzc3Y2RFSXRUQjBSeEJOWlhrOVg5RlBIV0RGUDNUTmlHVURwNHRqNjlmNlZWQUgza0JLYlJMS1N5eWRuSU1VRFV3eEE?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-05-15"", ""matched_text"": ""明治ブルガリアヨーグルト「ヨーグルトの日」PRイベントを開催 - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTFBaczViTUFoSThWY2dRU1RCZDQwblhTQ1hweVcwcm9ENzc3Y2RFSXRUQjBSeEJOWlhrOVg5RlBIV0RGUDNUTmlHVURwNHRqNjlmNlZWQUgza0JLYlJMS1N5eWRuSU1VRFV3eEE?oc=5\"" target=\""_blank\"">明治ブルガリアヨーグルト「ヨーグルトの日」PRイベントを開催</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for ADVERTISING"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[54],dd6706c8fdb9e88d
52,明治,ほほえみ,明治ほほえみ,0-1,OTHER,2026-05-20,,"澤田グループが「災害備蓄用ミルク」をフードバンクとやまへ寄贈 - DMMぱちタウン: 澤田グループが「災害備蓄用ミルク」をフードバンクとやまへ寄贈 - DMMぱちタウン <a href=""https://news.google.com/rss/articles/CBMiVEFVX3lxTE04T0R2a3NqS1ZRZ0RMWHUxV1BzNWxVdEYtVUF4bVk3djdQekowNlNNY0hVSVdxemV6RDhnLVEyRm9a...",乳幼児の保護者,災害備蓄用ミルク,,ニュース/PR,公開情報からの接触機会維持または企業情報発信,1,0.45,"{""title"": ""澤田グループが「災害備蓄用ミルク」をフードバンクとやまへ寄贈 - DMMぱちタウン"", ""url"": ""https://news.google.com/rss/articles/CBMiVEFVX3lxTE04T0R2a3NqS1ZRZ0RMWHUxV1BzNWxVdEYtVUF4bVk3djdQekowNlNNY0hVSVdxemV6RDhnLVEyRm9aMHUwZnB3MlUyYzVYVnE1b0VLZg?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-05-20"", ""matched_text"": ""澤田グループが「災害備蓄用ミルク」をフードバンクとやまへ寄贈 - DMMぱちタウン <a href=\""https://news.google.com/rss/articles/CBMiVEFVX3lxTE04T0R2a3NqS1ZRZ0RMWHUxV1BzNWxVdEYtVUF4bVk3djdQekowNlNNY0hVSVdxemV6RDhnLVEyRm9aMHUwZnB3MlUyYzVYVnE1b0VLZg?oc=5\"" target=\""_blank\"">澤田グループが「災害備蓄用ミルク」をフードバンクとやまへ寄贈</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">DMMぱちタウン</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""No strong keyword match"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[20],bd07ca89a1be4974
53,明治,ほほえみ,明治ほほえみ,0-1,ADVERTISING,2026-05-21,,"ベビーグッズの口コミサイトBabiew、待望の「動画・写真投稿機能」をリリース！ | BEFFY Inc.のプレスリリース - PR TIMES: ベビーグッズの口コミサイトBabiew、待望の「動画・写真投稿機能」をリリース！ | BEFFY Inc.のプレスリリース - PR TIMES <a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE9MeUpHWnNKbjNhRXZiUWNUSmpCdkwyY0hfNnZKOWhTT194N...",乳幼児の保護者,動画・写真投稿機能,,YouTube/Web動画,認知拡大とブランド想起の獲得,3,0.72,"{""title"": ""ベビーグッズの口コミサイトBabiew、待望の「動画・写真投稿機能」をリリース！ | BEFFY Inc.のプレスリリース - PR TIMES"", ""url"": ""https://news.google.com/rss/articles/CBMiakFVX3lxTE9MeUpHWnNKbjNhRXZiUWNUSmpCdkwyY0hfNnZKOWhTT194N2ozMURoeWFSS1lPZzNLQ1VmN2NabkN4TnE5X21Ic0hxY1FuSmQ2Zy1RR3QxUTdfWFp1X3RvZ1loVHFtRVVLS1E?oc=5"", ""source_type"": ""news_pr"", ""published_at"": ""2026-05-21"", ""matched_text"": ""ベビーグッズの口コミサイトBabiew、待望の「動画・写真投稿機能」をリリース！ | BEFFY Inc.のプレスリリース - PR TIMES <a href=\""https://news.google.com/rss/articles/CBMiakFVX3lxTE9MeUpHWnNKbjNhRXZiUWNUSmpCdkwyY0hfNnZKOWhTT194N2ozMURoeWFSS1lPZzNLQ1VmN2NabkN4TnE5X21Ic0hxY1FuSmQ2Zy1RR3QxUTdfWFp1X3RvZ1loVHFtRVVLS1E?oc=5\"" target=\""_blank\"">ベビーグッズの口コミサイトBabiew、待望の「動画・写真投稿機能」をリリース！ | BEFFY Inc.のプレスリリース</a>&nbsp;&nbsp;<font color=\""#6f6f6f\"">PR TIMES</font> ""}","{""method"": ""heuristic_keyword_classifier"", ""event_type_reason"": ""Matched keywords for ADVERTISING"", ""marketing_intent_note"": ""Inference, not a verified fact.""}",[19],fbbf605e6b53c2fa
